@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute sound numeric
@attribute outputs-1 {0,1,2}

@data
33573,'2016/05/04 03:55:57:219',8,192.836899,194.313232,192.015717,0.267806,2
33574,'2016/05/04 03:55:57:219',8,192.836899,194.313232,192.015717,0.267806,2
33575,'2016/05/04 03:55:57:219',8,192.836899,194.313232,192.015717,0.267806,2
33576,'2016/05/04 03:55:57:252',8,192.836899,194.313232,192.015717,0.267806,2
33577,'2016/05/04 03:55:57:252',8,192.836899,194.313232,192.015717,0.267806,2
33578,'2016/05/04 03:55:57:252',8,192.836899,194.313232,192.015717,0.267806,2
33579,'2016/05/04 03:55:57:282',8,192.836899,194.313232,192.015717,0.199251,2
33580,'2016/05/04 03:55:57:282',8,192.836899,194.313232,192.015717,0.129701,2
33581,'2016/05/04 03:55:57:289',8,192.836899,194.313232,192.015717,0.129701,2
33582,'2016/05/04 03:55:57:289',8,192.836899,194.313232,192.015717,0.129701,2
33583,'2016/05/04 03:55:57:290',8,192.836899,194.313232,192.015717,0.129701,2
33584,'2016/05/04 03:55:57:336',8,192.836899,194.313232,192.015717,0.129701,2
33585,'2016/05/04 03:55:57:336',8,192.836899,194.313232,192.015717,0.129701,2
33586,'2016/05/04 03:55:57:336',8,192.836899,194.313232,192.015717,0.129701,2
33587,'2016/05/04 03:55:57:377',8,192.836899,194.313232,192.015717,0.129701,2
33588,'2016/05/04 03:55:57:380',8,192.836899,194.313232,192.015717,0.129701,2
33589,'2016/05/04 03:55:57:380',8,192.836899,194.313232,192.015717,0.129701,2
33590,'2016/05/04 03:55:57:382',8,192.836899,194.313232,192.015717,0.136614,2
33591,'2016/05/04 03:55:57:382',8,192.836899,194.313232,192.015717,0.144411,2
33592,'2016/05/04 03:55:57:407',8,192.836899,194.313232,192.015717,0.144411,2
33593,'2016/05/04 03:55:57:407',8,192.836899,194.313232,192.015717,0.144411,2
33594,'2016/05/04 03:55:57:407',8,192.836899,194.313232,192.015717,0.144411,2
33595,'2016/05/04 03:55:57:445',8,192.836899,194.313232,192.015717,0.144411,2
33596,'2016/05/04 03:55:57:445',8,192.836899,194.313232,192.015717,0.144411,2
33597,'2016/05/04 03:55:57:445',8,192.836899,194.313232,192.015717,0.144411,2
33598,'2016/05/04 03:55:57:482',8,192.836899,194.313232,192.015717,0.10997,2
33599,'2016/05/04 03:55:57:482',8,192.836899,194.313232,192.015717,0.07564,2
33600,'2016/05/04 03:55:57:490',8,192.836899,194.313232,192.015717,0.07564,2
33601,'2016/05/04 03:55:57:490',8,192.836899,194.313232,192.015717,0.07564,2
33602,'2016/05/04 03:55:57:490',8,192.836899,194.313232,192.015717,0.07564,2
33603,'2016/05/04 03:55:57:524',8,192.836899,194.313232,192.015717,0.07564,2
33604,'2016/05/04 03:55:57:524',8,192.836899,194.313232,192.015717,0.07564,2
33605,'2016/05/04 03:55:57:525',8,192.836899,194.313232,192.015717,0.07564,2
33606,'2016/05/04 03:55:57:568',8,192.836899,194.313232,192.015717,0.07564,2
33607,'2016/05/04 03:55:57:568',8,192.836899,194.313232,192.015717,0.07564,2
33608,'2016/05/04 03:55:57:568',8,192.836899,194.313232,192.015717,0.07564,2
33609,'2016/05/04 03:55:57:582',8,192.836899,194.313232,192.015717,0.130918,2
33610,'2016/05/04 03:55:57:582',8,192.836899,194.313232,192.015717,0.186195,2
33611,'2016/05/04 03:55:57:586',8,192.836899,194.313232,192.015717,0.186195,2
33612,'2016/05/04 03:55:57:586',8,192.836899,194.313232,192.015717,0.186195,2
33613,'2016/05/04 03:55:57:586',8,192.836899,194.313232,192.015717,0.186195,2
33614,'2016/05/04 03:55:57:612',8,192.836899,194.313232,191.96254,0.186195,2
33615,'2016/05/04 03:55:57:612',8,192.836899,194.348282,191.96254,0.186195,2
33616,'2016/05/04 03:55:57:612',8,192.818909,194.348282,191.96254,0.186195,2
33617,'2016/05/04 03:55:57:652',8,192.818909,194.348282,191.96254,0.186195,2
33618,'2016/05/04 03:55:57:652',8,192.818909,194.348282,191.96254,0.186195,2
33619,'2016/05/04 03:55:57:652',8,192.818909,194.348282,191.96254,0.186195,2
33620,'2016/05/04 03:55:57:682',8,192.818909,194.348282,191.96254,0.15901,2
33621,'2016/05/04 03:55:57:682',8,192.818909,194.348282,191.96254,0.131824,2
33622,'2016/05/04 03:55:57:694',8,192.818909,194.348282,191.96254,0.131824,2
33623,'2016/05/04 03:55:57:694',8,192.818909,194.348282,191.96254,0.131824,2
33624,'2016/05/04 03:55:57:694',8,192.818909,194.348282,191.96254,0.131824,2
33625,'2016/05/04 03:55:57:723',8,192.818909,194.348282,192.015564,0.131824,2
33626,'2016/05/04 03:55:57:723',8,192.818909,194.318207,192.015564,0.131824,2
33627,'2016/05/04 03:55:57:723',8,192.834061,194.318207,192.015564,0.131824,2
33628,'2016/05/04 03:55:57:768',8,192.834061,194.318207,192.015564,0.131824,2
33629,'2016/05/04 03:55:57:768',8,192.834061,194.318207,192.015564,0.131824,2
33630,'2016/05/04 03:55:57:768',8,192.834061,194.318207,192.015564,0.131824,2
33631,'2016/05/04 03:55:57:782',8,192.834061,194.318207,192.015564,0.180729,2
33632,'2016/05/04 03:55:57:782',8,192.834061,194.318207,192.015564,0.229635,2
33633,'2016/05/04 03:55:57:792',8,192.834061,194.318207,192.015564,0.229635,2
33634,'2016/05/04 03:55:57:792',8,192.834061,194.318207,192.015564,0.229635,2
33635,'2016/05/04 03:55:57:792',8,192.834061,194.318207,192.015564,0.229635,2
33636,'2016/05/04 03:55:57:803',8,192.834061,194.318207,191.96254,0.229635,2
33637,'2016/05/04 03:55:57:803',8,192.834061,194.348282,191.96254,0.229635,2
33638,'2016/05/04 03:55:57:803',8,192.818909,194.348282,191.96254,0.229635,2
33639,'2016/05/04 03:55:57:849',8,192.818909,194.348282,191.96254,0.229635,2
33640,'2016/05/04 03:55:57:849',8,192.818909,194.348282,191.96254,0.229635,2
33641,'2016/05/04 03:55:57:849',8,192.818909,194.348282,191.96254,0.229635,2
33642,'2016/05/04 03:55:57:882',8,192.818909,194.348282,191.96254,0.330313,2
33643,'2016/05/04 03:55:57:882',8,192.818909,194.348282,191.96254,0.430991,2
33644,'2016/05/04 03:55:57:887',8,192.818909,194.348282,191.96254,0.430991,2
33645,'2016/05/04 03:55:57:887',8,192.818909,194.348282,191.96254,0.430991,2
33646,'2016/05/04 03:55:57:887',8,192.818909,194.348282,191.96254,0.430991,2
33647,'2016/05/04 03:55:57:923',8,192.818909,194.348282,192.015717,0.430991,2
33648,'2016/05/04 03:55:57:923',8,192.818909,194.313232,192.015717,0.430991,2
33649,'2016/05/04 03:55:57:923',8,192.836899,194.313232,192.015717,0.430991,2
33650,'2016/05/04 03:55:57:971',8,192.836899,194.313232,192.015717,0.430991,2
33651,'2016/05/04 03:55:57:971',8,192.836899,194.313232,192.015717,0.430991,2
33652,'2016/05/04 03:55:57:971',8,192.836899,194.313232,192.015717,0.430991,2
33653,'2016/05/04 03:55:57:982',8,192.836899,194.313232,192.015717,0.340547,2
33654,'2016/05/04 03:55:57:982',8,192.836899,194.313232,192.015717,0.250104,2
33655,'2016/05/04 03:55:57:989',8,192.836899,194.313232,192.015717,0.250104,2
33656,'2016/05/04 03:55:57:989',8,192.836899,194.313232,192.015717,0.250104,2
33657,'2016/05/04 03:55:57:989',8,192.836899,194.313232,192.015717,0.250104,2
33658,'2016/05/04 03:55:58:041',8,192.836899,194.313232,192.015717,0.250104,2
33659,'2016/05/04 03:55:58:042',8,192.836899,194.313232,192.015717,0.250104,2
33660,'2016/05/04 03:55:58:042',8,192.836899,194.313232,192.015717,0.250104,2
33661,'2016/05/04 03:55:58:044',8,192.836899,194.313232,192.015717,0.250104,2
33662,'2016/05/04 03:55:58:044',8,192.836899,194.313232,192.015717,0.250104,2
33663,'2016/05/04 03:55:58:044',8,192.836899,194.313232,192.015717,0.250104,2
33664,'2016/05/04 03:55:58:082',8,192.836899,194.313232,192.015717,0.223269,2
33665,'2016/05/04 03:55:58:082',8,192.836899,194.313232,192.015717,0.196299,2
33666,'2016/05/04 03:55:58:086',8,192.836899,194.313232,192.015717,0.196299,2
33667,'2016/05/04 03:55:58:086',8,192.836899,194.313232,192.015717,0.196299,2
33668,'2016/05/04 03:55:58:086',8,192.836899,194.313232,192.015717,0.196299,2
33669,'2016/05/04 03:55:58:122',8,192.836899,194.313232,192.015717,0.196299,2
33670,'2016/05/04 03:55:58:122',8,192.836899,194.313232,192.015717,0.196299,2
33671,'2016/05/04 03:55:58:123',8,192.836899,194.313232,192.015717,0.196299,2
33672,'2016/05/04 03:55:58:182',8,192.836899,194.313232,192.015717,0.164853,2
33673,'2016/05/04 03:55:58:182',8,192.836899,194.313232,192.015717,0.133542,2
33674,'2016/05/04 03:55:58:182',8,192.836899,194.313232,192.015717,0.133542,2
33675,'2016/05/04 03:55:58:183',8,192.836899,194.313232,192.015717,0.133542,2
33676,'2016/05/04 03:55:58:183',8,192.836899,194.313232,192.015717,0.133542,2
33677,'2016/05/04 03:55:58:185',8,192.836899,194.313232,192.015717,0.133542,2
33678,'2016/05/04 03:55:58:185',8,192.836899,194.313232,192.015717,0.133542,2
33679,'2016/05/04 03:55:58:185',8,192.836899,194.313232,192.015717,0.133542,2
33680,'2016/05/04 03:55:58:217',8,192.836899,194.313232,192.015717,0.133542,2
33681,'2016/05/04 03:55:58:218',8,192.836899,194.313232,192.015717,0.133542,2
33682,'2016/05/04 03:55:58:218',8,192.836899,194.313232,192.015717,0.133542,2
33683,'2016/05/04 03:55:58:246',8,192.836899,194.313232,192.015717,0.133542,2
33684,'2016/05/04 03:55:58:246',8,192.836899,194.313232,192.015717,0.133542,2
33685,'2016/05/04 03:55:58:246',8,192.836899,194.313232,192.015717,0.133542,2
33686,'2016/05/04 03:55:58:282',8,192.836899,194.313232,192.015717,0.111357,2
33687,'2016/05/04 03:55:58:282',8,192.836899,194.313232,192.015717,0.08886,2
33688,'2016/05/04 03:55:58:287',8,192.836899,194.313232,192.015625,0.08886,2
33689,'2016/05/04 03:55:58:288',8,192.836899,194.313187,192.015625,0.08886,2
33690,'2016/05/04 03:55:58:288',8,192.836792,194.313187,192.015625,0.08886,2
33691,'2016/05/04 03:55:58:328',8,192.836792,194.313187,192.015625,0.08886,2
33692,'2016/05/04 03:55:58:329',8,192.836792,194.313187,192.015625,0.08886,2
33693,'2016/05/04 03:55:58:329',8,192.836792,194.313187,192.015625,0.08886,2
33694,'2016/05/04 03:55:58:382',8,192.836792,194.313187,192.015625,0.051628,2
33695,'2016/05/04 03:55:58:382',8,192.836792,194.313187,192.015625,0.014708,2
33696,'2016/05/04 03:55:58:415',8,192.836792,194.313187,192.015625,0.014708,2
33697,'2016/05/04 03:55:58:415',8,192.836792,194.313187,192.015625,0.014708,2
33698,'2016/05/04 03:55:58:415',8,192.836792,194.313187,192.015625,0.014708,2
33699,'2016/05/04 03:55:58:417',8,192.836792,194.313187,192.015625,0.014708,2
33700,'2016/05/04 03:55:58:417',8,192.836792,194.313187,192.015625,0.014708,2
33701,'2016/05/04 03:55:58:417',8,192.836792,194.313187,192.015625,0.014708,2
33702,'2016/05/04 03:55:58:445',8,192.836792,194.313187,192.003006,0.014708,2
33703,'2016/05/04 03:55:58:445',8,192.836792,194.320755,192.003006,0.014708,2
33704,'2016/05/04 03:55:58:445',8,192.836792,194.320755,192.003006,0.014708,2
33705,'2016/05/04 03:55:58:482',8,192.836792,194.320755,192.003006,0.114391,2
33706,'2016/05/04 03:55:58:482',8,192.836792,194.320755,192.003006,0.214075,2
33707,'2016/05/04 03:55:58:497',8,192.836792,194.320755,192.003006,0.214075,2
33708,'2016/05/04 03:55:58:498',8,192.836792,194.320755,192.003006,0.214075,2
33709,'2016/05/04 03:55:58:498',8,192.836792,194.320755,192.003006,0.214075,2
33710,'2016/05/04 03:55:58:534',8,192.836792,194.320755,116.090317,0.214075,2
33711,'2016/05/04 03:55:58:534',8,192.836792,90.405228,116.090317,0.214075,2
33712,'2016/05/04 03:55:58:534',8,82.645538,90.405228,116.090317,0.214075,2
33713,'2016/05/04 03:55:58:557',8,82.645538,90.405228,116.090317,0.214075,2
33714,'2016/05/04 03:55:58:557',8,82.645538,90.405228,116.090317,0.214075,2
33715,'2016/05/04 03:55:58:557',8,82.645538,90.405228,116.090317,0.214075,2
33716,'2016/05/04 03:55:58:577',8,82.645538,90.405228,116.090317,0.214075,2
33717,'2016/05/04 03:55:58:577',8,82.645538,90.405228,116.090317,0.214075,2
33718,'2016/05/04 03:55:58:577',8,82.645538,90.405228,116.090317,0.214075,2
33719,'2016/05/04 03:55:58:582',8,82.645538,90.405228,116.090317,0.168493,2
33720,'2016/05/04 03:55:58:582',8,82.645538,90.405228,116.090317,0.122912,2
33721,'2016/05/04 03:55:58:617',8,82.645538,90.405228,116.517166,0.122912,2
33722,'2016/05/04 03:55:58:617',8,82.645538,90.151512,116.517166,0.122912,2
33723,'2016/05/04 03:55:58:617',8,82.154228,90.151512,116.517166,0.122912,2
33724,'2016/05/04 03:55:58:656',8,82.154228,90.151512,116.517166,0.122912,2
33725,'2016/05/04 03:55:58:656',8,82.154228,90.151512,116.517166,0.122912,2
33726,'2016/05/04 03:55:58:656',8,82.154228,90.151512,116.517166,0.122912,2
33727,'2016/05/04 03:55:58:682',8,82.154228,90.151512,116.517166,0.227574,2
33728,'2016/05/04 03:55:58:682',8,82.154228,90.151512,116.517166,0.332236,2
33729,'2016/05/04 03:55:58:691',8,82.154228,90.151512,116.517166,0.332236,2
33730,'2016/05/04 03:55:58:691',8,82.154228,90.151512,116.517166,0.332236,2
33731,'2016/05/04 03:55:58:691',8,82.154228,90.151512,116.517166,0.332236,2
33732,'2016/05/04 03:55:58:723',8,82.154228,90.151512,117.809235,0.332236,2
33733,'2016/05/04 03:55:58:723',8,82.154228,91.316467,117.809235,0.332236,2
33734,'2016/05/04 03:55:58:724',8,83.106415,91.316467,117.809235,0.332236,2
33735,'2016/05/04 03:55:58:762',8,83.106415,91.316467,117.809235,0.332236,2
33736,'2016/05/04 03:55:58:762',8,83.106415,91.316467,117.809235,0.332236,2
33737,'2016/05/04 03:55:58:762',8,83.106415,91.316467,117.809235,0.332236,2
33738,'2016/05/04 03:55:58:778',8,83.106415,91.316467,117.809235,0.332236,2
33739,'2016/05/04 03:55:58:778',8,83.106415,91.316467,117.809235,0.332236,2
33740,'2016/05/04 03:55:58:778',8,83.106415,91.316467,117.809235,0.332236,2
33741,'2016/05/04 03:55:58:782',8,83.106415,91.316467,117.809235,0.190214,2
33742,'2016/05/04 03:55:58:782',8,83.106415,91.316467,117.809235,0.048193,2
33743,'2016/05/04 03:55:58:821',8,83.106415,91.316467,122.652046,0.048193,2
33744,'2016/05/04 03:55:58:821',8,83.106415,95.637482,122.652046,0.048193,2
33745,'2016/05/04 03:55:58:821',8,87.159821,95.637482,122.652046,0.048193,2
33746,'2016/05/04 03:55:58:862',8,87.159821,95.637482,122.652046,0.048193,2
33747,'2016/05/04 03:55:58:862',8,87.159821,95.637482,122.652046,0.048193,2
33748,'2016/05/04 03:55:58:862',8,87.159821,95.637482,122.652046,0.048193,2
33749,'2016/05/04 03:55:58:882',8,87.159821,95.637482,122.652046,0.142989,2
33750,'2016/05/04 03:55:58:883',8,87.159821,95.637482,122.652046,0.237785,2
33751,'2016/05/04 03:55:58:891',8,87.159821,95.637482,122.652046,0.237785,2
33752,'2016/05/04 03:55:58:891',8,87.159821,95.637482,122.652046,0.237785,2
33753,'2016/05/04 03:55:58:892',8,87.159821,95.637482,122.652046,0.237785,2
33754,'2016/05/04 03:55:58:923',8,87.159821,95.637482,133.672134,0.237785,2
33755,'2016/05/04 03:55:58:924',8,87.159821,104.677002,133.672134,0.237785,2
33756,'2016/05/04 03:55:58:924',8,94.993294,104.677002,133.672134,0.237785,2
33757,'2016/05/04 03:55:58:971',8,94.993294,104.677002,133.672134,0.237785,2
33758,'2016/05/04 03:55:58:971',8,94.993294,104.677002,133.672134,0.237785,2
33759,'2016/05/04 03:55:58:971',8,94.993294,104.677002,133.672134,0.237785,2
33760,'2016/05/04 03:55:58:982',8,94.993294,104.677002,133.672134,0.22422,2
33761,'2016/05/04 03:55:58:982',8,94.993294,104.677002,133.672134,0.210655,2
33762,'2016/05/04 03:55:58:987',8,94.993294,104.677002,133.672134,0.210655,2
33763,'2016/05/04 03:55:58:987',8,94.993294,104.677002,133.672134,0.210655,2
33764,'2016/05/04 03:55:58:987',8,94.993294,104.677002,133.672134,0.210655,2
33765,'2016/05/04 03:55:59:004',8,94.993294,104.677002,148.141144,0.210655,2
33766,'2016/05/04 03:55:59:004',8,94.993294,115.444382,148.141144,0.210655,2
33767,'2016/05/04 03:55:59:004',8,104.753983,115.444382,148.141144,0.210655,2
33768,'2016/05/04 03:55:59:045',8,104.753983,115.444382,148.141144,0.210655,2
33769,'2016/05/04 03:55:59:045',8,104.753983,115.444382,148.141144,0.210655,2
33770,'2016/05/04 03:55:59:045',8,104.753983,115.444382,148.141144,0.210655,2
33771,'2016/05/04 03:55:59:082',8,104.753983,115.444382,148.141144,0.201813,2
33772,'2016/05/04 03:55:59:082',8,104.753983,115.444382,148.141144,0.193979,2
33773,'2016/05/04 03:55:59:095',8,104.753983,115.444382,158.530334,0.193979,2
33774,'2016/05/04 03:55:59:095',8,104.753983,123.63102,158.530334,0.193979,2
33775,'2016/05/04 03:55:59:095',8,110.093376,123.63102,158.530334,0.193979,2
33776,'2016/05/04 03:55:59:127',8,110.093376,123.63102,158.530334,0.193979,2
33777,'2016/05/04 03:55:59:128',8,110.093376,123.63102,158.530334,0.193979,2
33778,'2016/05/04 03:55:59:128',8,110.093376,123.63102,158.530334,0.193979,2
33779,'2016/05/04 03:55:59:169',8,110.093376,123.63102,158.530334,0.193979,2
33780,'2016/05/04 03:55:59:169',8,110.093376,123.63102,158.530334,0.193979,2
33781,'2016/05/04 03:55:59:169',8,110.093376,123.63102,158.530334,0.193979,2
33782,'2016/05/04 03:55:59:182',8,110.093376,123.63102,158.530334,0.340682,2
33783,'2016/05/04 03:55:59:183',8,110.093376,123.63102,158.530334,0.490911,2
33784,'2016/05/04 03:55:59:186',8,110.093376,123.63102,158.530334,0.490911,2
33785,'2016/05/04 03:55:59:186',8,110.093376,123.63102,158.530334,0.490911,2
33786,'2016/05/04 03:55:59:186',8,110.093376,123.63102,158.530334,0.490911,2
33787,'2016/05/04 03:55:59:204',8,110.093376,123.63102,166.563202,0.490911,2
33788,'2016/05/04 03:55:59:204',8,110.093376,128.744965,166.563202,0.490911,2
33789,'2016/05/04 03:55:59:204',8,113.70285,128.744965,166.563202,0.490911,2
33790,'2016/05/04 03:55:59:251',8,113.70285,128.744965,166.563202,0.490911,2
33791,'2016/05/04 03:55:59:251',8,113.70285,128.744965,166.563202,0.490911,2
33792,'2016/05/04 03:55:59:251',8,113.70285,128.744965,166.563202,0.490911,2
33793,'2016/05/04 03:55:59:282',8,113.70285,128.744965,166.563202,0.323737,2
33794,'2016/05/04 03:55:59:282',8,113.70285,128.744965,166.563202,0.152295,2
33795,'2016/05/04 03:55:59:292',8,113.70285,128.744965,166.563202,0.152295,2
33796,'2016/05/04 03:55:59:292',8,113.70285,128.744965,166.563202,0.152295,2
33797,'2016/05/04 03:55:59:292',8,113.70285,128.744965,166.563202,0.152295,2
33798,'2016/05/04 03:55:59:324',8,113.70285,128.744965,177.26886,0.152295,2
33799,'2016/05/04 03:55:59:324',8,113.70285,133.175278,177.26886,0.152295,2
33800,'2016/05/04 03:55:59:324',8,117.337563,133.175278,177.26886,0.152295,2
33801,'2016/05/04 03:55:59:382',8,117.337563,133.175278,177.26886,0.109711,2
33802,'2016/05/04 03:55:59:382',8,117.337563,133.175278,177.26886,0.067267,2
33803,'2016/05/04 03:55:59:392',8,117.337563,133.175278,177.26886,0.067267,2
33804,'2016/05/04 03:55:59:392',8,117.337563,133.175278,177.26886,0.067267,2
33805,'2016/05/04 03:55:59:392',8,117.337563,133.175278,177.26886,0.067267,2
33806,'2016/05/04 03:55:59:394',8,117.337563,133.175278,177.26886,0.067267,2
33807,'2016/05/04 03:55:59:394',8,117.337563,133.175278,177.26886,0.067267,2
33808,'2016/05/04 03:55:59:394',8,117.337563,133.175278,177.26886,0.067267,2
33809,'2016/05/04 03:55:59:415',8,117.337563,133.175278,177.26886,0.067267,2
33810,'2016/05/04 03:55:59:415',8,117.337563,133.175278,177.26886,0.067267,2
33811,'2016/05/04 03:55:59:415',8,117.337563,133.175278,177.26886,0.067267,2
33812,'2016/05/04 03:55:59:476',8,117.337563,133.175278,176.425766,0.067267,2
33813,'2016/05/04 03:55:59:477',8,117.337563,130.479767,176.425766,0.067267,2
33814,'2016/05/04 03:55:59:477',8,115.045731,130.479767,176.425766,0.067267,2
33815,'2016/05/04 03:55:59:482',8,115.045731,130.479767,176.425766,0.098816,2
33816,'2016/05/04 03:55:59:482',8,115.045731,130.479767,176.425766,0.13012,2
33817,'2016/05/04 03:55:59:493',8,115.045731,130.479767,176.425766,0.13012,2
33818,'2016/05/04 03:55:59:493',8,115.045731,130.479767,176.425766,0.13012,2
33819,'2016/05/04 03:55:59:493',8,115.045731,130.479767,176.425766,0.13012,2
33820,'2016/05/04 03:55:59:540',8,115.045731,130.479767,175.82164,0.13012,2
33821,'2016/05/04 03:55:59:540',8,115.045731,127.341492,175.82164,0.13012,2
33822,'2016/05/04 03:55:59:540',8,112.526131,127.341492,175.82164,0.13012,2
33823,'2016/05/04 03:55:59:582',8,112.526131,127.341492,175.82164,0.135529,2
33824,'2016/05/04 03:55:59:582',8,112.526131,127.341492,175.82164,0.140775,2
33825,'2016/05/04 03:55:59:584',8,112.526131,127.341492,175.82164,0.140775,2
33826,'2016/05/04 03:55:59:584',8,112.526131,127.341492,175.82164,0.140775,2
33827,'2016/05/04 03:55:59:584',8,112.526131,127.341492,175.82164,0.140775,2
33828,'2016/05/04 03:55:59:586',8,112.526131,127.341492,175.82164,0.140775,2
33829,'2016/05/04 03:55:59:587',8,112.526131,127.341492,175.82164,0.140775,2
33830,'2016/05/04 03:55:59:587',8,112.526131,127.341492,175.82164,0.140775,2
33831,'2016/05/04 03:55:59:619',8,112.526131,127.341492,170.908356,0.140775,2
33832,'2016/05/04 03:55:59:619',8,112.526131,119.944054,170.908356,0.140775,2
33833,'2016/05/04 03:55:59:619',8,103.775993,119.944054,170.908356,0.140775,2
33834,'2016/05/04 03:55:59:654',8,103.775993,119.944054,170.908356,0.140775,2
33835,'2016/05/04 03:55:59:654',8,103.775993,119.944054,170.908356,0.140775,2
33836,'2016/05/04 03:55:59:654',8,103.775993,119.944054,170.908356,0.140775,2
33837,'2016/05/04 03:55:59:682',8,103.775993,119.944054,170.908356,0.117599,2
33838,'2016/05/04 03:55:59:682',8,103.775993,119.944054,170.908356,0.094457,2
33839,'2016/05/04 03:55:59:689',8,103.775993,119.944054,170.908356,0.094457,2
33840,'2016/05/04 03:55:59:689',8,103.775993,119.944054,170.908356,0.094457,2
33841,'2016/05/04 03:55:59:689',8,103.775993,119.944054,170.908356,0.094457,2
33842,'2016/05/04 03:55:59:723',8,103.775993,119.944054,108.396362,0.094457,2
33843,'2016/05/04 03:55:59:724',8,103.775993,70.049469,108.396362,0.094457,2
33844,'2016/05/04 03:55:59:724',8,59.183201,70.049469,108.396362,0.094457,2
33845,'2016/05/04 03:55:59:770',8,59.183201,70.049469,108.396362,0.094457,2
33846,'2016/05/04 03:55:59:770',8,59.183201,70.049469,108.396362,0.094457,2
33847,'2016/05/04 03:55:59:770',8,59.183201,70.049469,108.396362,0.094457,2
33848,'2016/05/04 03:55:59:782',8,59.183201,70.049469,108.396362,0.153688,2
33849,'2016/05/04 03:55:59:782',8,59.183201,70.049469,108.396362,0.205902,2
33850,'2016/05/04 03:55:59:787',8,59.183201,70.049469,108.396362,0.205902,2
33851,'2016/05/04 03:55:59:787',8,59.183201,70.049469,108.396362,0.205902,2
33852,'2016/05/04 03:55:59:787',8,59.183201,70.049469,108.396362,0.205902,2
33853,'2016/05/04 03:55:59:803',8,59.183201,70.049469,33.499893,0.205902,2
33854,'2016/05/04 03:55:59:803',8,59.183201,28.547989,33.499893,0.205902,2
33855,'2016/05/04 03:55:59:803',8,23.530481,28.547989,33.499893,0.205902,2
33856,'2016/05/04 03:55:59:848',8,23.530481,28.547989,33.499893,0.205902,2
33857,'2016/05/04 03:55:59:848',8,23.530481,28.547989,33.499893,0.205902,2
33858,'2016/05/04 03:55:59:848',8,23.530481,28.547989,33.499893,0.205902,2
33859,'2016/05/04 03:55:59:882',8,23.530481,28.547989,33.499893,0.132967,2
33860,'2016/05/04 03:55:59:883',8,23.530481,28.547989,33.499893,0.066579,2
33861,'2016/05/04 03:55:59:902',8,23.530481,28.547989,33.499893,0.066579,2
33862,'2016/05/04 03:55:59:902',8,23.530481,28.547989,33.499893,0.066579,2
33863,'2016/05/04 03:55:59:902',8,23.530481,28.547989,33.499893,0.066579,2
33864,'2016/05/04 03:55:59:928',8,23.530481,28.547989,48.907501,0.066579,2
33865,'2016/05/04 03:55:59:928',8,23.530481,35.126369,48.907501,0.066579,2
33866,'2016/05/04 03:55:59:928',8,29.677626,35.126369,48.907501,0.066579,2
33867,'2016/05/04 03:55:59:974',8,29.677626,35.126369,48.907501,0.066579,2
33868,'2016/05/04 03:55:59:974',8,29.677626,35.126369,48.907501,0.066579,2
33869,'2016/05/04 03:55:59:974',8,29.677626,35.126369,48.907501,0.066579,2
33870,'2016/05/04 03:55:59:982',8,29.677626,35.126369,48.907501,0.064869,2
33871,'2016/05/04 03:55:59:982',8,29.677626,35.126369,48.907501,0.063595,2
33872,'2016/05/04 03:55:59:998',8,29.677626,35.126369,48.907501,0.063595,2
33873,'2016/05/04 03:55:59:998',8,29.677626,35.126369,48.907501,0.063595,2
33874,'2016/05/04 03:55:59:998',8,29.677626,35.126369,48.907501,0.063595,2
33875,'2016/05/04 03:56:00:003',8,29.677626,35.126369,48.907501,0.063595,2
33876,'2016/05/04 03:56:00:003',8,29.677626,35.126369,48.907501,0.063595,2
33877,'2016/05/04 03:56:00:003',8,29.677626,35.126369,48.907501,0.063595,2
33878,'2016/05/04 03:56:00:044',8,29.677626,35.126369,61.698154,0.063595,2
33879,'2016/05/04 03:56:00:044',8,29.677626,46.543243,61.698154,0.063595,2
33880,'2016/05/04 03:56:00:044',8,40.494644,46.543243,61.698154,0.063595,2
33881,'2016/05/04 03:56:00:068',8,40.494644,46.543243,61.698154,0.063595,2
33882,'2016/05/04 03:56:00:069',8,40.494644,46.543243,61.698154,0.063595,2
33883,'2016/05/04 03:56:00:069',8,40.494644,46.543243,61.698154,0.063595,2
33884,'2016/05/04 03:56:00:082',8,40.494644,46.543243,61.698154,0.079328,2
33885,'2016/05/04 03:56:00:082',8,40.494644,46.543243,61.698154,0.09506,2
33886,'2016/05/04 03:56:00:096',8,40.494644,46.543243,81.397194,0.09506,2
33887,'2016/05/04 03:56:00:096',8,40.494644,61.558655,81.397194,0.09506,2
33888,'2016/05/04 03:56:00:096',8,57.276131,61.558655,81.397194,0.09506,2
33889,'2016/05/04 03:56:00:137',8,57.276131,61.558655,81.397194,0.09506,2
33890,'2016/05/04 03:56:00:137',8,57.276131,61.558655,81.397194,0.09506,2
33891,'2016/05/04 03:56:00:137',8,57.276131,61.558655,81.397194,0.09506,2
33892,'2016/05/04 03:56:00:159',8,57.276131,61.558655,81.397194,0.09506,2
33893,'2016/05/04 03:56:00:159',8,57.276131,61.558655,81.397194,0.09506,2
33894,'2016/05/04 03:56:00:159',8,57.276131,61.558655,81.397194,0.09506,2
